,show,theatre,weekly_gross,avg_ticket_price,pct_capacity,avg_ticket_price_cpi,weekly_gross_cpi,cpi,performances,days_diff
640,Mandy Patinkin in Concert,Lyceum Theatre,140906.75,45.870000000000005,0.84625,72.6715359263658,223237.62687796913,168.4,4.0,0.0
641,"Mandy Patinkin in Concert: ""Dress Casual""",Helen Hayes Theatre,93498.25,30.27875,0.7997,62.32488998539479,192449.60496505743,129.6125,7.75,0.0
642,"Mandy Patinkin in Concert: ""Mamaloshen""",Belasco Theatre,181616.25,41.8425,0.6139,63.93589889346015,277474.25640299264,174.60000000000002,7.0,0.0
643,Manilow Broadway,Lunt-Fontanne Theatre,866512.15,160.665,0.844025,162.34885536888788,875404.8579045217,264.03175000000005,4.25,0.0
644,Manilow on Broadway,St. James Theatre,693452.6666666666,120.97666666666665,0.8126166666666667,138.80139315801372,795461.7454447098,232.54983333333334,4.166666666666667,0.0
645,Marc Salem's Mind Games on Broadway,Lyceum Theatre,11995.708333333334,42.98083333333333,0.3614458333333333,58.131464246543935,16229.906069512972,197.2166666666667,1.25,0.0
646,Marie Christine,Vivian Beaumont Theater,271099.54545454547,43.059999999999995,0.8079727272727272,64.29824761440312,404793.2468606085,178.64545454545453,3.8181818181818183,0.0
647,Mark Twain Tonight!,Brooks Atkinson Theatre,205822.66666666666,52.26666666666667,0.6391666666666667,69.51388501163177,273741.0685609837,200.6,5.0,0.0
648,Marlene,Cort Theatre,136262.6,32.364,0.49448,48.964435073296066,206160.7288156101,176.34,5.0,0.0
649,Martin Short: Fame Becomes Me,Bernard B. Jacobs Theatre,451771.9166666667,75.46749999999999,0.7479541666666667,96.99921432743348,580558.3974205583,207.5250000000001,6.875,0.0
650,Marvin's Room,American Airlines Theatre,197166.98,50.26,0.71195,53.184193484438275,208638.08769514118,252.11958333333334,5.666666666666667,0.0
651,Mary Poppins,New Amsterdam Theatre,881912.1197604791,75.26284431137726,0.8156053892215572,91.31829493466167,1071814.4223137998,220.18876347305417,7.841317365269461,0.0
652,Mary Stuart,Broadhurst Theatre,304405.3,58.5015,0.562245,71.24334032923164,370657.5302080435,219.06660000000002,6.85,0.0
653,Master Class,John Golden Theatre,173356.6551724138,34.79114942528736,0.875641379310345,55.93924475116717,279142.25823298394,166.18275862068958,6.885057471264368,0.0
654,Master Class,Samuel J. Friedman Theatre,270398.0833333333,60.96333333333334,0.8863500000000002,72.14174780724771,319964.1795349504,225.42083333333335,5.583333333333333,0.0
655,Mastergate,Criterion Center Stage Right,57616.0,26.12666666666667,0.5914583333333333,53.23450719398054,117424.83442169974,130.87499999999997,5.75,0.0
656,Match,Plymouth Theatre,212105.0909090909,47.25272727272727,0.5770090909090908,64.34910214933502,288794.1906861741,195.9,4.818181818181818,0.0
657,Matilda The Musical,Sam S. Shubert Theatre,989915.5245728644,93.70849246231158,0.9157929648241211,104.04401520532522,1099948.0348420043,240.78412562814037,7.773869346733668,0.0
658,Matters of the Heart,Vivian Beaumont Theater,62823.0,36.404,0.8343900000000002,53.06950606428627,91559.97256136495,183.00999999999996,1.1,0.0
659,Mauritius,Biltmore Theatre,208540.72727272726,55.74181818181818,0.7435636363636363,70.10310715078106,262207.8269362395,212.14636363636365,5.545454545454546,0.0
660,Me and My Girl,Marquis Theatre,445003.30167597765,38.39256983240222,0.9168620111731842,83.90950029312016,975403.9008355237,122.49553072625697,7.916201117318436,0.0
661,Mean Girls,August Wilson Theatre,1198295.1560194169,126.16203883495146,0.9652970873786408,129.0042706109796,1225606.3809677188,261.4653009708736,7.699029126213592,0.0
662,Medea,Brooks Atkinson Theatre,204515.08333333334,41.24916666666667,0.6717833333333334,57.21178339715957,283627.7430371437,192.33333333333334,6.5,0.0
663,Medea,Longacre Theatre,264264.92307692306,40.20923076923077,0.8382307692307692,68.78704175171677,451992.08085042203,155.93076923076927,6.384615384615385,0.0
664,Meet Me in St. Louis,Gershwin Theatre,286393.9117647059,33.668529411764716,0.5670647058823528,67.67648370334409,576019.285967578,132.78235294117644,7.411764705882353,0.0
665,Mel Brooks on Broadway,Lunt-Fontanne Theatre,583140.0,196.54,0.9923,199.43287743653133,591723.2530189218,262.925,2.0,0.0
666,Memphis,Sam S. Shubert Theatre,693575.1533333333,75.21000000000001,0.7834873333333336,89.55314694797885,826122.8009620475,224.1484733333333,7.766666666666667,0.0
667,"Men Are from Mars, Women Are from Venus",Gershwin Theatre,358316.0,31.61,0.8443,50.168887269482454,568690.7627602618,168.1,7.0,0.0
668,Metamorphoses,Circle in the Square Theatre,201059.5,52.31019230769232,0.7423249999999999,73.11796901525713,281069.133147847,190.94230769230768,7.6923076923076925,0.0
669,Metamorphosis,Ethel Barrymore Theatre,222094.6,34.342,0.77573,71.75645496485198,464155.5365888087,127.68999999999998,7.2,0.0
670,Metamorphosis,Ethel Barrymore Theatre,154439.66666666666,27.77333333333333,0.6390333333333332,57.46903059599126,319570.3704394859,128.93333333333334,8.0,0.3333333333333333
671,Meteor Shower,Booth Theatre,908710.0650000001,153.7475,0.9955416666666667,161.261129469159,953083.4965848861,254.38649999999998,5.083333333333333,0.0
672,Metro,Minskoff Theatre,72405.2,17.9,0.35078000000000004,32.65967260836995,132094.76882675564,146.22000000000003,2.6,0.0
673,Michael Feinstein in Concert,Lyceum Theatre,128929.125,32.7325,0.7828375,71.1285092461085,280205.49823568895,122.77500000000002,7.125,0.0
674,"Michael Feinstein in Concert: ""Isn't It Romantic""",Booth Theatre,155867.8,33.05800000000001,0.7495200000000001,70.39789001088704,331892.2972814707,125.28,7.8,0.0
675,Michael Feinstein in Concert: Piano and Voice,Lyceum Theatre,149769.5,31.442499999999995,0.8011250000000001,60.96440252543606,290390.65227107564,137.6,7.5,0.0
676,Michael Moore: The Terms of My Surrender,Belasco Theatre,323811.4746153847,58.71384615384615,0.7832461538461539,61.95740959666993,341594.0997398704,252.91884615384618,6.384615384615385,0.0
677,Mike Birbiglia's The New One,Cort Theatre,308244.45692307694,60.69461538461538,0.618676923076923,62.286039467166646,316263.6781098315,259.8902307692307,6.230769230769231,0.0
678,Mike Tyson: Undisputed Truth,Longacre Theatre,602309.0,133.18,0.70875,154.3295622260927,697958.2842381414,230.233,5.0,0.0
679,Million Dollar Quartet,Nederlander Theatre,439435.80303030304,75.36727272727269,0.6063318181818185,90.48200607269543,527696.2560023095,222.24306060606062,7.409090909090909,0.0
680,Minnelli on Minnelli,Palace Theatre,509967.2,88.57000000000001,0.67296,132.14719624707914,760739.3281647431,178.82,4.0,0.0
681,Misery,Broadhurst Theatre,746597.8300000001,111.2325,0.75609375,121.29469248067305,814085.4744989981,244.70481249999995,5.9375,0.0
682,Miss Margarida's Way,Helen Hayes Theatre,29349.333333333332,10.51,0.7741333333333333,21.13048568198945,59007.19959809095,132.7,3.6666666666666665,0.0
683,Miss Saigon,Broadway Theatre,555036.8388349514,46.18421359223304,0.8561836893203872,76.1529587092742,922770.8607028783,163.29553398058275,7.945631067961165,0.0
684,Miss Saigon,Broadway Theatre,788260.4015217393,85.05717391304347,0.7255391304347828,89.84295254954856,832833.4792578407,252.57852173913022,7.391304347826087,0.021739130434782608
685,Mixed Emotions,John Golden Theatre,58888.666666666664,17.667777777777776,0.5258999999999999,30.683364865282083,102313.00743356351,153.62222222222223,6.222222222222222,0.0
686,Moon Over Buffalo,Martin Beck Theatre,270727.04761904763,35.03142857142857,0.7410595238095239,57.062761916066314,441309.46280715585,163.89523809523803,7.357142857142857,0.0
687,More to Love,Eugene O'Neill Theatre,82426.33333333333,27.913333333333338,0.3891,42.701478019877676,126094.80276185017,174.4,1.6666666666666667,0.0
688,Morning's at Seven,Lyceum Theatre,153685.55555555556,36.17222222222222,0.5840333333333334,50.77025408551798,215701.1710775522,190.05555555555554,6.222222222222222,0.0
689,"Morning, Noon and Night",Vivian Beaumont Theater,45883.545454545456,32.62818181818182,0.7474,48.719418128926016,68510.03984710538,178.64545454545453,1.0909090909090908,0.0
690,Morrissey,Lunt-Fontanne Theatre,1881374.0,186.55,0.9637,189.81997356969327,1914351.9858199307,262.199,7.0,0.0
691,Mort Sahl on Broadway!,Neil Simon Theatre,48203.75,8.825000000000001,0.56155,19.64039860129775,107273.35455369692,119.875,6.5,0.0
692,Moscow Circus - Cirk Valentin,Gershwin Theatre,129115.5,29.82,0.2877,55.10074259821364,238607.21520570928,144.325,8.0,0.0
693,Mostly Sondheim,Vivian Beaumont Theater,69298.5,41.04749999999999,0.9085875,57.99718145639377,97909.09079697756,188.81249999999997,1.125,0.0
694,Mostly Sondheim,Vivian Beaumont Theater,64791.7,44.123,0.8152200000000001,61.73410562324251,90653.34374377585,190.67999999999998,1.7,0.1
695,Mothers and Sons,John Golden Theatre,197689.22222222222,59.94222222222223,0.5550166666666667,67.41938143377571,222369.50904524483,237.17011111111117,5.777777777777778,0.0
696,Motown The Musical,Lunt-Fontanne Theatre,1185593.3195876288,107.74154639175259,0.9125113402061853,121.6783822314522,1339680.6372684836,236.34838144329876,7.608247422680412,0.0
697,Motown The Musical,Nederlander Theatre,498693.5,75.17666666666666,0.7099666666666667,80.94224077280182,536940.1323393505,247.79100000000003,8.0,0.0
698,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,1965157.673611111,196.69388888888884,1.0045722222222218,197.87621852662426,1976258.2082618906,265.2637222222222,7.0,0.0
699,Movin' Out,Richard Rodgers Theatre,598321.5628742515,69.1634730538922,0.8157419161676643,94.07335371753379,814332.8991398519,196.4377245508982,7.802395209580839,0.0
700,Mrs. Warren's Profession,American Airlines Theatre,224421.6923076923,51.97461538461538,0.7631846153846154,62.49063291082587,269822.7048380798,221.8915384615384,5.0,0.0
701,Much Ado About Everything,John Golden Theatre,143335.86486486485,47.46648648648648,0.8629351351351352,70.36417364075129,212509.513799629,180.0513513513514,5.027027027027027,0.0
702,Mule Bone,Ethel Barrymore Theatre,69815.61538461539,14.334615384615386,0.6470692307692307,27.245049821242066,132675.22058345596,140.31538461538463,5.230769230769231,0.0
703,"Mummenschanz: ""The New Show""",Helen Hayes Theatre,10000.0,8.330000000000002,0.3006000000000001,19.4466672785683,23345.338869829888,114.28421052631577,8.0,0.0
704,My Fair Lady,Virginia Theatre,434280.47826086957,50.541739130434784,0.8803565217391308,87.08783959697297,748444.1622867258,154.86521739130438,7.173913043478261,0.0
705,My Fair Lady,Vivian Beaumont Theater,1011359.7176811596,129.40855072463765,0.915389855072464,133.1288498201282,1040753.0983375581,259.535420289855,7.3768115942028984,0.0
706,My Favorite Year,Vivian Beaumont Theater,182306.9090909091,27.068181818181817,0.8582909090909091,48.29974205228164,325263.05845392845,149.50909090909087,3.272727272727273,0.0
707,My Name is Lucy Barton,Samuel J. Friedman Theatre,476646.78888888884,117.30555555555556,0.9802222222222223,117.30503455745485,476589.6578196681,266.7754444444444,5.222222222222222,0.0
708,My Thing of Love,Martin Beck Theatre,69190.75,15.280000000000001,0.51525,25.39246823785279,114968.43577774314,160.55,3.0,0.0
709,"Natasha, Pierre & The Great Comet of 1812",Imperial Theatre,1088465.0697826087,123.6173913043478,0.966104347826087,131.39937269860104,1156950.1393400694,251.02758695652182,7.304347826086956,0.0
710,Network,Belasco Theatre,1045694.5266666668,145.38666666666666,1.0024333333333333,148.60714543384452,1068833.5874678534,261.0207333333333,6.133333333333334,0.0
711,Never Gonna Dance,Broadhurst Theatre,392989.75,61.871249999999996,0.67843125,84.92132980638371,539493.2722518409,194.36875,5.25,0.0
712,Newsies,Nederlander Theatre,851568.1015625,93.72093749999999,0.9525921874999996,107.15772094111001,973887.2539882865,233.5483437499998,7.84375,0.0
713,Next Fall,Helen Hayes Theatre,152841.5,53.631499999999996,0.6193500000000001,64.75849771884067,184545.00650566997,220.94155,6.6,0.0
714,Next to Normal,Booth Theatre,334363.0105263158,66.20884210526314,0.8139105263157895,80.05160862462196,404327.51227333053,220.67976842105267,7.726315789473684,0.0
715,Nice Work If You Can Get It,Imperial Theatre,804089.78125,94.17046875,0.7491375000000001,108.69252026649588,928329.2756559025,231.22742187499992,7.46875,0.0
716,Nick & Nora,Marquis Theatre,399464.6,37.054,0.8595099999999999,68.55357674623973,739208.0738719685,144.20000000000002,0.9,0.0
717,Night Must Fall,Helen Hayes Theatre,146387.85,36.7385,0.686485,55.6297510047335,221736.4832623961,176.14999999999998,5.95,0.0
718,Nine,Eugene O'Neill Theatre,626891.2564102564,80.49410256410255,0.9419564102564103,111.041639249535,864824.0517488644,193.39487179487182,7.256410256410256,0.0
719,No Man's Land,Criterion Center Stage Right,116194.45454545454,32.5,0.9418818181818183,55.99455878094188,200156.27263863757,154.82727272727269,5.545454545454546,0.0
720,No Man's Land / Waiting for Godot,Cort Theatre,623761.304347826,89.42304347826087,0.8547086956521738,101.1124692644478,705228.3118007309,235.95047826086952,6.304347826086956,0.0
721,Noises Off,American Airlines Theatre,421138.875,78.2366666666667,0.9471416666666667,85.05638268185992,457766.2125483707,245.36883333333336,5.583333333333333,0.0
722,Noises Off,Brooks Atkinson Theatre,319089.67391304346,48.6908695652174,0.770554347826087,68.60734309774256,449910.5043857445,189.43260869565214,7.565217391304348,0.0
723,Not About Nightingales,Circle in the Square Theatre,136949.22222222222,41.69055555555555,0.7614222222222222,63.15206331440374,207390.06941572158,176.13888888888889,6.944444444444445,0.0
724,November,Ethel Barrymore Theatre,373154.86666666664,69.73299999999999,0.6357733333333332,86.72779432383817,464221.1194032015,214.54366666666664,6.833333333333333,0.0
725,Oba Oba,Ambassador Theatre,79016.875,20.71,0.4439875,45.16970097981853,172390.87509422563,122.25,5.75,0.0
726,Oba Oba '90,Marquis Theatre,178054.14285714287,21.78,0.6609714285714287,43.42308445433348,354963.47803241014,133.78571428571428,6.428571428571429,0.0
727,Oba Oba '90,Marquis Theatre,71072.0,16.83,0.36319999999999997,30.23621501243196,127651.77840963511,148.44999999999996,3.6666666666666665,0.16666666666666666
728,Of Mice and Men,Longacre Theatre,838879.1578947369,102.62526315789474,0.971821052631579,115.25581197744316,942058.0174296926,237.5588947368421,6.2105263157894735,0.0
729,Oh Coward!,Helen Hayes Theatre,20555.555555555555,11.418888888888889,0.45089999999999997,26.377959220703605,47483.918028965316,115.5,6.222222222222222,0.0
730,Oh! Calcutta!,Edison Theatre,44995.37155963303,14.767981651376147,0.6241532110091745,33.26013171736552,101228.5325065184,118.69220183486243,9.743119266055047,0.0
731,"Oh, Hello on Broadway",Lyceum Theatre,564450.9833333333,90.02222222222223,0.8913222222222222,96.17923171830165,602845.6323839052,249.66494444444444,6.666666666666667,0.0
732,"Oh, Kay!",Lunt-Fontanne Theatre,197572.08333333334,31.27916666666667,0.6115916666666668,60.310020695833316,381145.51710726274,138.3083333333333,6.416666666666667,0.0
733,"Oh, Kay!",Lunt-Fontanne Theatre,60163.5,10.945,0.47204999999999997,20.724423527324348,113919.9501951739,140.9,0.0,0.5
734,Oklahoma!,Circle in the Square Theatre,518366.78409090935,106.98545454545456,0.9323727272727272,108.12136011039097,523980.5526090725,264.054840909091,7.454545454545454,0.0
735,Old Acquaintance,American Airlines Theatre,150788.5,42.247499999999995,0.6290333333333332,53.48701496363994,190897.91604748796,210.7325,5.083333333333333,0.0
736,Old Times,American Airlines Theatre,367234.0909090909,76.56272727272727,0.8398636363636364,83.746059737642,401666.3495789526,243.90081818181815,5.818181818181818,0.0
737,Oldest Living Confederate Widow Tells All,Longacre Theatre,56300.5,37.72,0.2513,51.87374948453609,77426.2468943299,194.0,0.25,0.0
738,Oleanna,John Golden Theatre,217733.5,55.44,0.62219,67.04306531019897,263326.6651480558,220.62149999999997,6.5,0.0
739,On Borrowed Time,Circle in the Square Theatre,81477.4375,23.796875,0.7496187500000001,44.02419886511278,150735.77014324954,144.18750000000003,6.3125,0.0
740,On Golden Pond,Cort Theatre,210539.35714285713,53.84285714285714,0.45820714285714276,71.67531252919439,280267.1450779161,200.41428571428568,6.642857142857143,0.0
741,On Your Feet!,Marquis Theatre,848788.5278350511,94.03082474226808,0.6916474226804123,101.0415710359295,912886.6641938284,248.50559793814435,7.608247422680412,0.0
742,On a Clear Day You Can See Forever,St. James Theatre,604431.5833333334,83.49500000000002,0.7659416666666669,97.94266744306539,708845.4095412559,227.47516666666664,4.75,0.0
743,On the Town,Gershwin Theatre,402791.6923076923,37.2976923076923,0.7537230769230772,56.804954574488654,613598.9523167373,175.13846153846154,5.3076923076923075,0.0
744,On the Town,Lyric Theatre,604712.3137254902,66.41960784313727,0.6281117647058826,73.60772830219892,670157.6272562749,240.8511764705882,7.215686274509804,0.0
745,On the Twentieth Century,American Airlines Theatre,491229.5652173913,90.91521739130438,0.9658999999999999,100.4213250570351,542506.899031083,241.47365217391305,6.260869565217392,0.0
746,On the Waterfront,Brooks Atkinson Theatre,125296.66666666667,18.166666666666668,0.7967999999999998,30.198579873498687,208281.6144050525,160.5,2.6666666666666665,0.0
747,Once,Bernard B. Jacobs Theatre,740313.9597315437,100.04979865771816,0.858258389261745,114.15368687603394,845938.9486318298,234.20734228187905,7.8389261744966445,0.0
748,Once On This Island,Booth Theatre,116543.34426229508,24.74590163934426,0.7368688524590161,46.81121023354362,220542.85725504477,141.1245901639344,7.688524590163935,0.0
749,Once On This Island,Circle in the Square Theatre,504647.86918032786,98.46475409836061,0.9201901639344262,102.14823978276661,523622.71223758504,257.21377049180336,7.491803278688525,0.0
750,Once Upon a Mattress,Broadhurst Theatre,285418.89285714284,45.41107142857144,0.6861607142857142,72.02453390716099,452732.4475975641,168.27142857142854,6.714285714285714,0.0
751,One Flew Over the Cuckoo's Nest,Royale Theatre,323885.9,53.29749999999999,0.8118650000000001,76.62011219716318,465497.0637751841,185.605,6.05,0.0
752,"One Man, Two Guvnors",Music Box Theatre,594155.2727272727,92.83136363636366,0.8393772727272729,107.82080902159258,690021.7925417196,229.65677272727268,7.2272727272727275,0.0
753,One Mo' Time,Longacre Theatre,102860.4,39.41,0.32202,55.57864468912497,145055.49442924815,189.18,4.2,0.0
754,Orphans,Gerald Schoenfeld Theatre,507014.625,71.98500000000001,0.8167874999999999,82.46792522416749,580860.2508250859,232.88875000000002,4.625,0.0
755,Orpheus Descending,Neil Simon Theatre,257052.2857142857,31.141428571428573,0.7989142857142858,63.486642310095924,524184.18184114655,130.85714285714283,6.928571428571429,0.0
756,Oslo,Vivian Beaumont Theater,639720.7941176471,87.6664705882353,0.8921764705882351,93.00045655045147,678568.0070430327,251.46529411764706,6.411764705882353,0.0
757,Other Desert Cities,Booth Theatre,411107.25,85.42833333333331,0.7883999999999998,99.93325439042258,481144.07835333725,228.12380555555552,7.25,0.0
758,Our Country's Good,Nederlander Theatre,64134.125,11.33625,0.6493875,21.391791799766025,121032.53255732305,141.325,6.0,0.0
759,Our Mother's Brief Affair,Samuel J. Friedman Theatre,172774.12,48.693,0.72824,52.93783531679029,187830.6917137584,245.3915,5.3,0.0
760,Our Town,Booth Theatre,375700.6,67.126,0.9699800000000002,93.17436455859266,521446.2956766329,192.20000000000005,5.9,0.0
761,Our Town,Lyceum Theatre,77418.47619047618,17.92142857142857,0.6356142857142858,37.75221481218663,163225.35264413265,126.58571428571432,6.476190476190476,0.0
762,Outside Mullingar,Samuel J. Friedman Theatre,304707.0,65.84909090909092,0.9243545454545454,74.36087932663209,344064.01553965366,236.22354545454544,5.545454545454546,0.0
763,Pacific Overtures,Studio 54,314169.6666666667,52.865833333333335,0.832875,70.98664919704815,421814.65630192397,198.6916666666667,5.75,0.0
764,Pal Joey,Studio 54,348411.6875,53.73437499999999,0.85008125,65.96929884063827,427726.1853178227,217.33412499999997,5.3125,0.0
765,Parade,Vivian Beaumont Theater,271828.875,41.483125,0.7811,63.093451399999886,413456.5555069663,175.39999999999998,5.3125,0.0
766,Park Your Car in Harvard Yard,Music Box Theatre,117252.82352941176,22.124117647058824,0.6728352941176471,40.75401667295664,215991.6131213609,144.84117647058824,7.294117647058823,0.0
767,Passing Strange,Belasco Theatre,215057.25,52.59291666666666,0.5213499999999999,65.29016751123841,266902.6481529321,214.87150000000005,6.875,0.0
768,Passion,Plymouth Theatre,254286.54761904763,44.693095238095246,0.691352380952381,75.90448850706642,431986.891972437,157.07857142857142,6.666666666666667,0.0
769,Patti LaBelle on Broadway,St. James Theatre,494798.5,55.5,0.9157500000000001,86.28859265734266,769287.6795308859,171.6,6.0,0.0
770,Patti LuPone on Broadway,Walter Kerr Theatre,205044.875,42.10874999999999,0.8097249999999999,68.98853938222803,335900.3001087501,162.85,5.625,0.0
771,Paul Robeson,John Golden Theatre,31755.333333333332,20.91,0.3699666666666667,44.60485492487614,67740.84915146725,125.03333333333335,3.6666666666666665,0.0
772,Paul Robeson,Longacre Theatre,162421.5,32.685,0.75585,53.46532541385653,265685.1262568976,163.1,7.0,0.0
773,Penn & Teller,Ritz Theatre,158242.375,26.5975,0.75928125,58.68022056033646,349088.3854634957,120.93125000000002,7.625,0.0
774,Penn & Teller On Broadway,Marquis Theatre,1303442.5,122.08333333333333,0.8232166666666667,134.20284073303964,1432829.622467963,242.691,6.833333333333333,0.0
775,Penn & Teller: The Refrigerator Tour,Eugene O'Neill Theatre,131386.64285714287,28.821428571428573,0.5112357142857143,54.41831832050777,248199.33238496145,141.30714285714282,7.357142857142857,0.0
776,Peter Pan,Gershwin Theatre,449047.1904761905,39.72142857142856,0.7295857142857143,59.93712507485876,677507.7287008784,176.79523809523812,7.904761904761905,0.0
777,Peter Pan,Lunt-Fontanne Theatre,333557.0,37.848333333333336,0.7331499999999999,72.61183858089343,639571.0693151563,139.04999999999998,7.5,0.0
778,Peter Pan,Marquis Theatre,625225.1428571428,57.90857142857142,0.8834714285714286,88.14969343741775,951552.1154729658,175.25714285714284,6.857142857142857,0.0
779,Peter Pan,Minskoff Theatre,385356.6666666667,40.575,0.7256,74.7740838637526,710121.0964339982,144.76666666666668,8.0,0.0
780,Peter and the Starcatcher,Brooks Atkinson Theatre,411601.25581395347,68.30279069767442,0.7247348837209304,79.06696181262018,476500.37960533076,230.43530232558138,7.4186046511627906,0.0
781,"Philadelphia, Here I Come!",Criterion Center Stage Right,118144.2,31.768999999999995,0.9658,53.795097405114674,200038.3441879662,157.54,5.2,0.0
782,Picnic,American Airlines Theatre,219076.72727272726,50.04818181818182,0.7546181818181819,57.48804359706451,251604.7235914327,232.21518181818183,4.454545454545454,0.0
783,Picnic,Criterion Center Stage Right,104435.33333333333,27.763333333333335,0.9514888888888888,47.563260185771476,178907.76419251267,155.72222222222226,5.0,0.0
784,Pippin,Music Box Theatre,732341.2127659575,102.80159574468084,0.8942138297872342,116.19248815315224,828247.2676808024,236.3125212765955,7.542553191489362,0.0
785,Play On!,Brooks Atkinson Theatre,140269.2,22.939,0.7436699999999999,36.26480205363758,221791.54905807142,168.76000000000002,6.1,0.0
786,Porgy and Bess,Richard Rodgers Theatre,643450.0731707317,90.00097560975611,0.6896999999999999,104.82767995325419,749599.1804994065,229.11156097560973,7.146341463414634,0.0
787,Precious Sons,Longacre Theatre,52125.818181818184,16.592727272727274,0.3622272727272727,39.259453671374644,123384.93666487047,112.75454545454544,5.454545454545454,0.0
788,Prelude to a Kiss,American Airlines Theatre,162413.63636363635,43.38454545454545,0.6644454545454545,55.24438098557051,206801.66644543892,209.51609090909093,5.545454545454546,0.0
789,Prelude to a Kiss,Helen Hayes Theatre,103920.94642857143,30.594642857142855,0.769025,59.22858812460593,201490.90099453804,137.98392857142855,7.857142857142857,0.0
790,Present Laughter,American Airlines Theatre,255953.16666666666,51.69333333333333,0.8584583333333334,62.487357351851465,309392.39701450086,220.70316666666665,5.75,0.0
791,Present Laughter,St. James Theatre,730155.5764705883,90.40647058823531,0.7727411764705884,95.9628876124,774967.7150862177,251.33411764705875,5.9411764705882355,0.0
792,Present Laughter,Walter Kerr Theatre,166729.6923076923,32.67038461538462,0.7048692307692309,51.928262095050094,264977.382043664,167.8807692307692,6.730769230769231,0.0
793,Pretty Woman: The Musical,Nederlander Theatre,897097.698245614,112.69175438596493,0.8626140350877193,115.39982235450891,919055.7492946101,260.790140350877,7.368421052631579,0.0
794,Primo,Music Box Theatre,325449.8333333333,64.96999999999998,0.7345833333333333,86.25191083696217,432041.74989083805,200.96666666666667,5.833333333333333,0.0
795,Prince of Broadway,Samuel J. Friedman Theatre,320869.99230769224,76.52846153846154,0.891546153846154,80.68403967090036,338277.8249395009,253.03615384615387,5.846153846153846,0.0
796,Prince of Central Park,Belasco Theatre,42969.0,16.830000000000002,0.34766666666666673,34.28917782903839,87571.85412038513,130.9333333333333,1.3333333333333333,0.0
797,Priscilla Queen of the Desert,Palace Theatre,706723.2028985508,79.00507246376814,0.6641913043478261,93.04112755352514,833025.7640135811,226.6302753623189,7.6231884057971016,0.0
798,Private Lives,Broadhurst Theatre,155800.33333333334,31.405,0.5417166666666667,57.484452126581395,285236.70627431,145.73333333333332,6.166666666666667,0.0
799,Private Lives,Music Box Theatre,308181.3333333333,64.98,0.6851333333333334,76.28476508590109,361765.7205941642,227.23255555555554,5.888888888888889,0.0
800,Private Lives,Richard Rodgers Theatre,354197.05,53.763999999999996,0.7287350000000001,75.34507150846369,496360.9193534516,190.405,6.35,0.0
801,"Promises, Promises",Broadway Theatre,1047608.1951219512,90.91390243902441,0.8570829268292685,109.4700848248212,1261473.8073263967,221.54680487804887,7.048780487804878,0.0
802,Proof,Walter Kerr Theatre,281170.8888888889,51.377863247863246,0.7357512820512823,73.03395229284914,400521.79090553906,187.81282051282056,7.837606837606837,0.0
803,Proposals,Broadhurst Theatre,197472.36363636365,43.00454545454546,0.4971636363636364,67.05979775222448,308006.32070851227,171.0909090909091,7.0,0.0
804,Prune Danish,Royale Theatre,260056.0,58.9075,0.6096125,81.94976990516581,361763.06485137594,191.775,4.875,0.0
805,Prymate,Longacre Theatre,27963.75,33.4975,0.107525,45.584132455299226,38042.874473046846,196.05,1.25,0.0
806,Pure Yanni,Lunt-Fontanne Theatre,527137.5,107.03,0.6673,108.60537738898927,534896.4507464106,262.925,5.0,0.0
807,Putting It Together,Ethel Barrymore Theatre,315962.9411764706,56.534117647058835,0.7107058823529412,84.31600773320349,471214.8279914061,178.89411764705886,5.9411764705882355,0.0
808,Pygmalion,American Airlines Theatre,273717.1538461539,53.16384615384615,0.9043,66.76791156488662,343693.3815246768,212.42769230769233,5.3076923076923075,0.0
809,Pygmalion,Plymouth Theatre,155805.3125,30.34,0.58325,68.65022291405558,352746.4607459823,117.91250000000001,7.0625,0.0
810,QED,Vivian Beaumont Theater,67415.2,37.599000000000004,0.9373399999999998,53.33043398402898,95606.50632355337,188.08000000000004,1.0,0.0
811,QED,Vivian Beaumont Theater,82852.22222222222,50.44277777777778,0.9245444444444444,70.9604801543939,116558.27236620715,189.64444444444442,1.6666666666666667,0.05555555555555555
812,Rabbit Hole,Biltmore Theatre,246408.07692307694,54.81923076923077,0.8969384615384615,71.7145195117679,322337.0493925127,203.90769230769232,5.923076923076923,0.0
813,Race,Ethel Barrymore Theatre,373497.75,74.47124999999997,0.58364,89.9305099299147,451104.05210456194,220.9609750000001,7.425,0.0
814,Racing Demon,Vivian Beaumont Theater,145027.0,24.41375,0.7021125,39.943607922893484,237274.5438999231,163.0625,7.0,0.0
815,Radio Golf,Cort Theatre,165975.9090909091,39.258181818181825,0.5267545454545455,49.82751126844505,210615.70224190716,210.18790909090913,5.818181818181818,0.0
816,Raffi,Gershwin Theatre,0.0,0.0,0.0,0.0,0.0,151.4,6.0,0.0
817,Raggedy Ann,Nederlander Theatre,52208.333333333336,13.843333333333334,0.4691,32.115931449275365,121121.0634057971,115.0,1.6666666666666667,0.0
818,Rags,Mark Hellinger Theatre,195693.66666666666,23.896666666666665,0.7007,55.82759354932866,457181.18912726216,114.2,1.3333333333333333,0.0
